business_id,name,address,review_count,rating,zipcode,cuisine
i34wlziIjT8lHgUN1o0ToQ,The Shakespeare,24 E 39th St,394,4.0,10016,Other
228DO__YwYmliMx6Q5jTtw,Turco Mediterranean Grill,604 9th Ave,629,4.0,10036,Mediterranean
r7z65v8cnBP0MhGP4oQ0bQ,Oda House,406 E 73rd St,241,4.0,10021,Other
WKDdD8Z17-P1XhkyJtDEFA,Johny's Luncheonette,124 W 25th St,1193,4.5,10001,Other
2_oy2iBeT0Rg-oz4f0GF1A,The Jeffrey Craft Beer & Bites,311 E 60th St,731,4.0,10022,Other
JOvcJqD5eCFrGjFa6k7vpQ,Zia Maria - Chelsea,318 W 23rd St,341,4.0,10011,Italian
1jAB_uaI8-P_wSqOo2S3KQ,Mazu Szechuan,495 3rd Ave,127,4.5,10016,Other
iGmQlzlI4g2ky8cogfDpnQ,SUGARFISH | Midtown East,152 E 53rd St,133,4.5,10022,Japanese
PajKY49h4SpvSr-TW3lwCQ,Rafele Ristorante,29 7th Ave S,541,4.0,10014,Italian
PbezejIP9RHrjw-k459iZA,Porteno Restaurant,299 10th Ave,417,4.0,10001,Other
06tnwnEQM2j9A6dC3HC_TQ,Capizzi,547 9th Ave,916,4.0,10018,Other
W1pBIFhkjJwjTe2P7o57yg,Lilly's Cocktail and Wine,50 W 72nd St,165,4.0,10023,Other
EvAJBgBdgOt1jx1EufRN7w,Jin Ramen Upper West Side,462 Amsterdam Ave,1092,4.0,10024,Other
74FFOreAgPphSwSZlfZzgw,Jones Wood Foundry,401 E 76th St,806,4.0,10021,Other
HuUiXwo2rVKHZDwMeqNfQQ,Malii Gramercy,391 2nd Ave,129,4.5,10010,Thai
Exb6scc1mLuhsWrMLJqw9g,Sushi Lab - East Village,320 East 11th St,83,5.0,10003,Japanese
Ry04HQ6kNsF1RYTjINDaYw,Slate Cafe - Nomad,121 Madison Ave,770,4.5,10016,Other
q1uIqB8PvyCCX8TajaRYBg,Little Owl,90 Bedford St,1459,4.0,10014,Mediterranean
Kqb7MjTPNkjPMoFRd-rWpw,MáLà Project,122 1st Ave,890,4.0,10009,Other
WRPJeH3goSpj5ke3Pkrnfw,Burp Bowl Cafe,134 E 27th St,295,4.5,10010,Chinese
fNKYBpQJivICm0ORb3nb_Q,8282,84 Stanton St,176,4.5,10002,Korean
d-DQwNxs77Pah2ys0q7w1Q,American Cut Steakhouse Tribeca,363 Greenwich St,660,4.0,10013,Other
HrdIdeDZBTUdyEdSTPG1zg,Jack's Wife Freda,50 Carmine St,984,4.0,10014,Mediterranean
D9nQb14gqhCAOaUUvJz3-Q,Reserve Cut,40 Broad St,330,4.0,10004,Other
K9Ur20N51Li3sAvaV9-6Ng,Casa Limone,20 East 49th St,112,4.5,10017,Italian
ikkIneKupd7sClxu9nvdzQ,Shiraz Kitchen & Wine Bar,111 W 17th St,197,4.5,10011,Mediterranean
Z2sNzskjS8Ck0plppRBJIg,Ed's Lobster Bar,155 Grand St,1106,4.0,10013,Other
K_0tNvQd7gyabfJrodf-tw,Archer & Goat,187 Lenox Ave,191,4.5,10026,Other
Ej-hrhc8HFWfijN4X5akOg,Dim Sum Palace,33 W 33rd St,239,4.0,10001,Other
QVXLgfB4J2j1BjeSgmoXgw,The Grid at Great Jones Distilling Co,686 Broadway,32,4.5,10012,Other
UJDb0M1eF4KkxJdCTh67cw,Shun,610 Lexington Ave,52,4.5,10022,French
xbrQ2dHuQoFJmNxAuOky4A,Vic's,31 Great Jones St,590,4.5,10012,Italian
PAJdNrD4HFBN16OAFeDx4A,Ponche Taqueria & Cantina,420 W 49th St,567,4.0,10019,Mexican
Ti-957LNURM0Gy2CXIbQOw,Hummus Kitchen,768 9th Ave,994,4.0,10019,Mediterranean
pb_ryc8FYHpUPV56eV2Eyg,Brooklyn Bagel & Coffee Company,286 8th Ave,1882,4.5,10001,Other
kS2CP48K66yL2TwIhUqy_A,Tamarind,99 Hudson St,1133,4.0,10013,Indian
NUdrJYB7GHRuwVVETSDIFQ,Top Quality,10-29 44th Rd,178,4.5,11101,Mexican
Jy0nQ1uI8KPvTv8nBZGdMg,Wildair,142 Orchard St,229,4.0,10002,Other
Qgv2vyUV-DwK8YwrhU-jtw,Lan Sheng Restaurant,128 W 36th St,218,4.0,10018,Other
t7xqAMBQNH4ppsPSOMzFyg,Treadwell Park,1125 1st Ave,567,4.0,10065,Other
Brs_MJhAXe60iMnlpeqkKA,Yakiniku West,218 E 9th St,769,4.0,10003,Other
H8qcX7MNNnC1bqE0LnIhKg,SIMÒ PIZZA,90-92 Gansevoort St,252,4.5,10014,Other
V95hnN4N2vw1ph2mDxIA7w,Olle,11 E 30th St,144,4.5,10016,Korean
KHdYPT0jUnUGdHGaY73mxg,Sukhumvit 51,224 E 51st St,831,4.0,10022,Thai
u0qfikB-ppp6UwoNKqxlRw,Flame,100 W 82nd St,519,4.0,10024,Japanese
VACzezINx10UlfXjdz0Iow,Resolution 39,228 W 39th St,16,5.0,10018,Other
38Us1YuiJGBI0ps-2pHpmw,Lagos Restaurant and Lounge,727 7th Ave,266,3.5,10017,African
1p4dUaLyzIhN5n1lJnHSgA,Bustan,487 Amsterdam Ave,597,4.0,10024,Mediterranean
2P2yx60T04Te19tkRZE43w,Le Rock,45 Rockefeller Plz,65,4.0,10111,French
36krOhexcsA8Uetoq52A7g,Top of the Rock,30 Rockefeller Plz,1766,4.5,10112,Other
7ZQSMqWzvXMSetXnii2fBg,Excellent Dumpling House,165 W 23rd St,777,4.0,10011,Other
dqjko5ndMGayALuhwq3ghQ,Thailicious,71 Clinton St,271,4.5,10002,Thai
6aVgixwks8EgirE1JtyDAQ,John's of 12th Street,302 E 12th St,869,4.0,10003,Italian
Hc2MuvFClsTlXr-MivnLzQ,Via Brasil Restaurant,34 W 46th St,230,4.0,10036,Brazilian
ZikqL-flwV2XYlKtL2UfmA,Rangoli Exquisite Indian Cuisine,1393 A 2nd Ave,513,4.5,10021,Indian
objNX6cuj1JyUijFjw21Qw,Bombay Bistro,31 Cornelia St,277,4.5,10014,Indian
HApdNNztx8Q7VF_9vkoAUA,Guantanamera,939 8th Ave,1107,3.5,10019,Other
6eVNHrnp67ZniJYLik1qig,Yara,319 E 53rd St,255,4.0,10022,Mediterranean
UXVDyIzmO5kmJnlv-HDXLg,Cafeteria,119 7th Ave,3625,3.5,10011,Other
m8Ytb_3eYIiWla68Lk2fFA,Under The Bridge,1079 1st Ave,243,4.0,10022,Greek
HEs6llkn3wIP1ATXeIZQew,Pippali,129 E 27th St,897,4.0,10016,Indian
IGZkGbwE36iE1yaDW5NNKA,The Flying Cock,497 3rd Ave,679,4.0,10016,Other
idxD3X7WfLFPZMoFnCRIQQ,Il Cantinori,32 E 10th St,285,4.0,10003,Italian
psqD5se4A0sv9Zn3PyUlcg,K-Bap & Wings,62 W 56th St,484,4.0,10019,Korean
oBcqZs0CAZjsLuMB-mNJ6A,Sticky's Finger Joint,484 3rd Ave,484,4.0,10016,Other
-_4i_FQ1Tt_aMU904O82Ow,Crompton Ale House,159 W 26th St,262,4.0,10001,Other
Ps0cOZevNA1M9M5_z7W3oQ,Joseph Leonard,170 Waverly Pl,744,4.0,10014,French
hKDCY-ZXcfPy4Vp8BfWnhw,Lezzet,791 Lexington Ave,116,4.5,10065,Turkish
clXeABm-jiPEUypcDIzDIw,Mermaid Oyster Bar,89 MacDougal St,119,4.5,10012,Other
D-E4HgANyW_PFEOLzTsLvw,Takumi Omakase,181 Essex St,173,4.5,10002,Japanese
FST41XVNfiBgJHkutII-3w,American Retro,785 9th Ave,235,4.0,10019,Other
3qIISjUYn1tbqHXi7nCLXg,Sofia Wine Bar,242 E 50th St,747,4.0,10022,Italian
rp_TaJRjaNmOCb8vJ2S_sw,Blossom on Columbus,507 Columbus Ave Flr Grd,519,4.0,10024,Other
aS8QlNmESvm2ZLsE9D-c3g,Aunt Bernie's Bar and Jardin,513 3rd Ave,40,5.0,10016,Other
PSnNzN1rrIGM5Oj8Yu20Ew,Grand Central Oyster Bar & Restaurant,89 E 42nd St,1876,3.0,10017,Other
f-sL-VgQzte0StcqI3KkJw,West Bank Cafe,407 W 42nd St,278,4.0,10036,Other
_jX0YO1PykUrRKCLo0WxIw,omakase room by maaser,321 Bleecker St,224,4.5,10014,Japanese
38YuedP0ItlKbC-ncJ1XCQ,Tavern on Jane,31 8th Ave,459,4.0,10014,Other
5pRxCYQppSq0czjFDN9X3Q,Campagnola Restaurant,1382 1st Ave,326,4.0,10021,Italian
kNOr6_g6QfBHdhf89j3g5w,Taiwan Pork Chop House,3 Doyers St,642,4.0,10013,Chinese
a6SzfZ2F-uELmymusQVMBg,Karczma,136 Greenpoint Ave,681,4.5,11222,Other
kmcgUxWhwlbmC-FAMTEF2g,Cafe d’Alsace,1703 2nd Ave,1379,4.0,10128,French
oyxk3hv9F7dGZGARmNDSYg,Zoob Zib Thai Authentic Noodle Bar,460 9th Ave,482,4.0,10018,Thai
xxE4sKeYJAuHdNm7WZlVOg,Banc Cafe,431 3rd Ave,706,4.0,10016,Other
Q23LvHPuC9ajSbMEt8xoUw,Lucky Cat,232 E 53rd St,427,4.0,10022,Other
2omGjYIPB0N8oNwws6ZdJA,SPIN New York,48 E 23rd St,612,4.0,10010,Other
BA6wd1pZTVu1DmrtiyTs8g,Raoul's Restaurant,180 Prince St,647,4.0,10012,French
BbMUXd69i0tlWS2aoppwaQ,El Camion,194 Ave A,769,4.0,10009,Mexican
eFS3e9ctodj4aBTzRv_vtQ,Ben & Jack's Steakhouse,219 E 44th St,369,4.0,10017,Other
7N9guQY_2a3gXXIlBQGKtA,Hole In The Wall,445 E 35th St,199,4.0,10016,Other
6G_NSMacAfdf-WYOpcQ4uw,Eileen's Special Cheesecake,17 Cleveland Pl,1926,4.5,10012,Other
QqrEF8_ZQCGi63cL10J5oA,Chola,232 E 58th St,676,4.0,10022,Indian
ya8HC5_97zGt3wNPWNNENA,Food Gallery 32,11 W 32nd St,910,4.0,10001,Other
fmG6BTunLXI2cN61NuLHiw,Ophelia,3 Mitchell Pl,424,4.0,10017,Other
UtknyDJ_DPut-FKRqs0wpQ,Royal Grill Halal Food,44TH St And 6th Ave,549,4.5,10018,Indian
_NS1hEZ0LPwaTG4R6jxgnw,Cafe Sabarsky,1048 5th Ave,606,4.0,10028,Other
9tWsM0Ol6CGqfBWKzwdwyg,Maggie Reillys Restaurant,340 9th Ave,111,4.0,10001,Other
hFZ5qw8gvWiBUbmbahSalg,Wolfgang's Steakhouse,409 Greenwich St,625,4.0,10013,Other
AHDlsNh8fODK9miC3zv3Zg,Unregular Pizza,135 4th Ave,244,4.5,10003,Italian
wTCR-EUTLX4UoPUPdxWVJg,Blend,47-04 Vernon Blvd,991,4.0,11101,Other
jvPYm9rYK-5ddnjU30Oz4Q,Avant Garden,95 Avenue A,436,4.5,10009,Other
6n7D4amt9vEruR73tt3S9w,Cafe Fiorello,1900 Broadway,954,3.5,10023,Italian
PjfnqELVT517Ahw1HHRR4Q,Yard House,575 7th Ave,176,4.0,10018,Other
77Q8n_SSXjhN8m2ypqs0ew,Maman,22 W 25th St,428,4.0,10010,Other
AsCEdN4DlJsfIvA3H_jrAw,Tenho Ramen,542 3rd Ave,200,4.0,10016,Other
oV_B5pRkcICNab7_eVoIcA,Go Nonna,10-50 44th Dr,161,4.5,11101,Italian
pSq53dIANeyXjPDEDglkUA,The Loeb Boathouse Central Park,E 72nd St And Park Dr N,1462,3.5,10021,Other
8cT6XDwI9KiCaoVohlx42Q,BXL Zoute,50 W 22nd St,449,4.0,10010,Other
_saXnBy0Wq2Gb3YusWZhqw,Five Senses,9 W 32nd St,1721,4.0,10001,Korean
vqmSE-4AEUyCwLWUiKU-3A,Sin City Burger,311 E 76th St,199,4.5,10021,Other
stGcUKRbVS0H-Uv8DTVW4Q,The Factory 380,380 3rd Ave,161,4.5,10016,Other
VqnPcfqYltgxAkIuTaGkYg,Tre,173 Ludlow St,524,4.0,10002,Italian
MyQV4i518ZO4CLudtR8gLA,The Bar Room,117 E 60th St,609,4.0,10022,Other
UH_aksIxzGPPyhWZJbTP7A,Cantina Taqueria & Tequila Bar,1838 7th Ave,573,4.0,10026,Mexican
Jcp-SJpnkhj_MD8-aDIHaQ,Ippudo 5th Avenue,24 W 46th St,472,3.5,10036,Other
Hv_jHNuw63oO-jtNXuWDVQ,Spunto,65 Carmine St,471,4.0,10014,Italian
bBDzXNM7Y7_8WE2Sm6R_ig,Gotham West Market,600 11th Ave,567,4.0,10036,Other
kxykwx5qTWBhlMh18MQ82Q,Luke's Lobster FiDi,26 S William St,1266,4.5,10004,Other
JZ06I46tmJlvYA_NZ7zyxw,The Skylark,200 W 39th St,703,4.0,10018,Other
FNxOWxts63oDRKwy9Pbfzw,Tarallucci E Vino - Nomad,44 E 28th St,203,4.0,10016,Italian
HfJhenvKDi-ds8SUJFwrLg,Momofuku Noodle Bar - East Village,171 1st Ave,4429,3.5,10003,Other
eRtceh_W_yniAfCqJni5Bg,Go! Go! Curry!,273 W 38th St,1510,4.0,10018,Other
SyvC0s3y0ZrtnLbwnvw7tw,Tim Ho Wan - East Village,85 4th Ave,1884,3.5,10003,Other
xGoSAOhQBNdJMJmPn7CMDQ,MEXiCUE,1440 Broadway,688,4.0,10018,Mexican
VP3-iMnKK_TaHDuy6mxTzA,Scott's Pizza Tours,,374,5.0,10001,Other
GknCLz8E_mC211psEX8lYg,Sushi Zo | New York,88 W 3rd St,120,4.5,10012,Japanese
FwnEoJ4Xl5_5byVLhmxzoQ,Granny Annie’s Bar And Kitchen,425 Main St,75,4.0,10044,Other
_7BGw3YFNOTzP1Www3zB7g,Mughlai Grill,6 Clinton St,531,4.5,10002,Indian
W45PNquvdkIeedQ9LOLHUQ,Luke's Lobster Garment District,1407 Broadway,85,4.5,10018,Other
GCAQmtRdNhqVit5KGJ46Qg,Estela,47 E Houston St,639,4.0,10012,Other
HUEj_yVB1E2mNNxW5PqUtQ,Bistro Vendome,405 East 58th St,189,4.0,10022,French
PJeuLlvja4ZKv_tHq_pE1A,Heidelberg Restaurant,1648 2nd Ave,815,4.0,10028,Other
G9SWgxH65OBQaJaE8dHkbw,Zest Ramen,112 Eldridge St,333,4.5,10002,Other
Dng_LID2JNnc6M6A1FB19Q,Come Prima Ristorante,903 Madison Ave,107,4.5,10021,Italian
UnB53OMX3CtEbEaTdtBNkQ,Swingers Crazy Golf - NoMad,35 W 29th St,502,4.5,10001,Other
yH6t1JWcwkdWG4CS5KPvow,Adrienne's Pizzabar,54 Stone St,1850,4.0,10004,Italian
RP02PZPNdhfoL-TjOMiKVg,Table d'Hôte,44 E 92nd St,171,4.0,10128,French
vwsKHxKI49TIM8Ao_RTNgg,Carnegie Pizza,200 W 41st St,252,4.5,10036,Other
SEt6YdbMxMKGw8FhKwMjzA,UN Plaza Grill,845 1st Ave,92,4.0,10017,Other
VSPkVw9gSQx-5v4A6aC_YA,Manousheh - Bleecker,193 Bleecker St,517,4.5,10012,Other
PYmjoid5P-Mw8dkkKxZy6w,Harvest Kitchen,269 Columbus Ave,370,4.0,10023,Other
8xYvp9j7j8RCRQGsiRRujQ,La Bergamote NYC,177 9th Ave,404,4.0,10011,French
nJh1ioLcN6XBQEstR6x9yw,Dai Hachi Sushi,46-18 Vernon Blvd,270,4.5,11101,Other
meVzfRH_wLAJjcrCAhkh1g,Patisserie Chanson,20 W 23rd St,508,4.0,10010,Other
vwVRoM9gVWuwJw1_6xfyag,The Summit Bar,133 Avenue C,407,4.5,10009,Other
qLLxS7RwNEjP_jq_KQrPfA,Traif,229 S 4th St,2048,4.5,11211,Other
sb1_MyLHzmjV1Jk21pyOIA,Sao Mai,203 1st Ave,669,4.0,10003,Vietnamese
gG0pitVnSaUMGbEL3boF0g,Souvlaki GR,116 Stanton St,972,4.0,10002,Greek
rQpO1Eie_zmeAOQ9s-T0sQ,Hole In The Wall,15 Cliff St,778,4.0,10038,Other
diX-SHOYXgGzEEYMCLxaCw,Sixty Three Clinton,63 Clinton St,143,4.5,10002,Other
sKIYGvENchifk1YwFe77pA,Saiguette,935 Columbus Ave,733,4.5,10025,Vietnamese
ihplCj2HKWR7z-bBKf8Nzw,POST,217 E 3rd St,344,4.5,10009,Other
q3_FgDWWuXcVGiNuo_OPBQ,Fiaschetteria Pistoia,647 E 11th St,281,4.0,10009,Other
p5g5P-t-iAvHAxJvI6KUPg,La Nacional,239 W 14th St,173,4.5,10011,Spanish
lu0XMmcPyFGvIgqRcbU_4g,Le Jardinier,610 Lexington Ave,67,4.0,10022,French
NRJq2BNcbjqAyxUB_bw7gw,Momoya,185 7th Ave,823,4.0,10011,Japanese
bEloKDe-QVkwakAwmFKbbA,Frying Pan,207 12th Ave,1643,4.0,10001,Other
CdHOwIO6OFNXZxPYEUts2g,Ageha Sushi,767 9th Ave,737,4.0,10019,Other
ZgU1Jmw9Itx_bEveDXtiFA,Jackson's Eatery | Bar,10-37 Jackson Ave,385,4.5,11101,Other
hDj_0pbi4mFR5p1H1w6igw,Misirizzi,36 E 4th St,206,4.5,10003,Italian
gcEMZjjqy5Ucnv_5Pv-q1g,Tasty Hand Pulled Noodles II,648 9th Ave,399,4.0,10036,Chinese
pNYcGGAj4AYaExlmrEmfUw,Harry's,1 Hanover Sq,818,4.0,10004,Other
-QIPdiq5ILg_EJqdVoCqEA,Istanbul Kebab House,712 9th Ave,652,4.0,10019,Turkish
iks1xNyp-uZnaeunOM2UPg,Magnolia Bakery,1240 6th Ave,2857,3.5,10020,Other
jz_FnuRpCNzfwwHHQ6Nbeg,Schmackary's,362 W 45th St,2233,4.0,10036,Other
DtnlLLvcqeEUIyZTypHnzw,Il Mulino New York,86 W 3rd St,636,4.0,10012,Italian
cuUmPDEY-1KXzShGdpsqag,Turkish Kitchen,386 3rd Ave,608,4.0,10016,Turkish
1WeOq3GcrOAGB9QJrJ6Tug,Genki Omakase,552 LaGuardia Pl,219,4.5,10012,Other
w4cFJhUpjGXqqWBd3BbY4w,Freemans,Freeman Alley,2221,4.0,10002,Other
-CCfu19Uuy_kD2t4ZwsQfA,Village Square Pizza,147 Ave A,293,4.5,10009,Other
axTcK1tPi9XhvdgAitJHpQ,Pig 'N' Whistle Public House,58 W 48th St,183,3.0,10036,Irish
kwqOmEwWJ0D9PyCdFGE3-g,Xian Famous Foods,14 E 34th St,738,4.0,10016,Chinese
4CObV3XU8VQ6nXeVS4vO0A,Margon,136 W 46th St,813,4.0,10036,Other
4yPqqJDJOQX69gC66YUDkA,Peter Luger,178 Broadway,6862,4.0,11211,Other
MEzvOZ34GFaiEAaVQFvggg,Harry Potter New York,935 Broadway,346,4.5,10010,Other
yj4culC4vfNKWXdj5ZxJ4Q,Kosaka,220 W 13th St,210,4.5,10011,Japanese
hfMtSdxRsC3JQP3yrm6nag,Claw Daddy's,185 Orchard St,1936,4.0,10002,Cajun/Creole
Z2Di9aL4YCfnUYr3VSzLgg,Mermaid Oyster Bar,127 West 43rd St,63,4.5,10036,Other
yihja79D40NH8J6acX1Xwg,The Grey Dog,55 W 26th St,156,4.0,10010,Other
quTCBKTDcP2MWRM8jqiAQg,Genesis House,40A 10th Ave,98,4.0,10014,Korean
eGIY_25KFspf8KefDQMj-Q,Lan Larb,637 2nd Ave,355,4.0,10016,Thai
Z-QmxQZAJEy5GXqA82Bemw,Da Toscano,24 Minetta Ln,143,4.5,10012,Italian
pAqrkEtry8PFVl-_PIksnw,Anixi,290 8th Ave New York 10001-4801,123,4.5,10001,Mediterranean
NgtVHBGqkR22c_V7Vm4DIQ,Kyuramen - Times Square,315 W 46th St,189,4.5,10036,Other
NPG2jp4C61RJbmbA35p6xA,John Sullivan's,210 W 35th St,273,4.0,10001,Irish
GJ3vgPvcJlOejZepOotQug,The Woo Woo,266 W 47th St,158,4.5,10036,Other
BZcG-xN3DCxlfhckBZYeuw,Pio Pio 7,210 E 34th St,878,4.0,10016,Peruvian
YMHxv6VFriKz1KevVXl0Cw,Gallow Green,542 W 27th St,930,3.5,10001,Other
5ZgCfc1_fotAKUp7n3YJkQ,Towa,36 W 26th St,92,4.5,10010,Japanese
e_EQojNWskn_hFbKA_UZ-Q,Balvanera,152 Stanton St,319,4.5,10002,Other
_nScWpFX3M1K7s30hFEsRw,INDAY,1133 Broadway,411,4.0,10010,Indian
KF4dTBX9ITMTSjwEXxXZ6g,Friedman's,50 W 72nd St,322,4.0,10023,Other
SP4bvMvxel_UPdof_er3HA,Taco Mahal,73 7th Ave S,855,4.5,10014,Indian
Kw7Xwxm4WWRNIYGg-wMXXQ,4747 LIC,47-25 Vernon Blvd,25,4.5,11101,Mediterranean
rHYwqiWTFs-oOKikxY7kag,Zia Maria Little Italy,138 Mulberry St,371,4.0,10013,Italian
L3reOLLPez7lnOhyfCpvkg,Shinka Ramen & Sake Bar,93 Bowery St,437,4.0,10002,Other
xQag1K9NezcXdXXn2AZcqA,Kjun,154 E 39th St,112,4.5,10016,Korean
QTVaZDiFElJ-d8vqd0DWww,Emmy Squared Pizza - Upper East Side,1426 3rd Ave,275,4.0,10028,Other
6t5xWjPLWAjJV3YFMX_oaw,Hirohisa,73 Thompson St,203,4.5,10012,Japanese
nvTE9vtXCoYvF9-l6PZMVw,Uva Next Door,1484 2nd Ave,93,4.0,10075,Italian
EN9_LsFpY44Hkzcnu0jfIg,Dynasty Dim Sum,381 3rd Ave,199,4.0,10016,Other
C3OlQ_y5LcgboyaKlpETYA,Trattoria Casa Di Isacco,536 9th Ave,379,4.0,10018,Italian
2LIH5ipzCCtVx_myIkZrtQ,Mezze on the River,375 South End Ave,162,4.5,10280,Mediterranean
-58--bg-KKUNArp18U4llA,da Umberto,107 W 17th St,218,4.0,10011,Italian
yQ7K4uFnxXxpBVbnOSR8kA,Polpette 71,71 West 71st St,255,4.0,10023,Italian
9f6chaCx20d1A0Abo6NzUw,Chateau 49 Bar A Vin,924 2nd Ave,151,4.0,10022,French
IErfGS0DASSJfYU73m0Sqg,Malatesta Trattoria,649 Washington St,1357,4.0,10014,Italian
EaNRl3vlDOsNF-gkCR5mBA,La Sirène-UWS,416 Amsterdam Ave,127,4.0,10024,French
dNFsMw-z3Vsa5TbJd9Q4Ew,Faces & Names,159 W 54th St,432,4.0,10019,Other
VBKCeFh76btxKlL827HTqA,The Liberty,29 W 35th St,551,3.5,10001,Other
mbkBCEx8mgw9Qroo7xywPg,The Mean Fiddler,266 W 47th St,850,4.0,10036,Irish
g2IUVjeIwx5x6x9u1cLS6w,Empire State Building,20 W 34th St,2208,4.0,10118,Other
kLJfizeHMQqesp1K9mfUtg,Via Quadronno,25 E 73rd St,620,4.0,10021,Italian
nM2AdRp2iSJHi4MgvIrEBg,Oak Tuscan Truffle Lounge,28 Greenwich Ave,166,4.5,10011,Italian
v0LGazMDlyPX5ceLYpZyTg,Akdeniz Mediterranean Cuisine,43 West 46th Street,448,4.0,10036,Turkish
aaA4UHm25lbUIOlwwjWLyw,Roey's,1 Perry St,206,4.0,10014,Italian
SWK0AQ5KTDDCt8AtOhhasg,Malibu Farm New York,89 South St,373,4.0,10038,Other
dIyKvfhjtm3NuKrMVVt0TA,Lucciola Italian Restaurant,621 Amsterdam Ave,101,4.0,10024,Italian
q9VwJbrN0fGdm4L0oP2X8w,S&P,174 5th Ave,96,4.5,10010,Other
J0OeDwmh5JBhid0A5GvltA,Il Corallo Trattoria,176 Prince St,1141,4.0,10012,Italian
n2xFYgwuo1-ToqNnCkvdtg,Burgerology Midtown,320 W 36th St,97,4.0,10018,Other
Ty1MvJz88DeNmX0eDHeMyQ,Pietro's,232 E 43rd St,149,4.0,10017,Italian
7CM15wd5d8WC_pHR674YXA,Hummus Kitchen,1613 2nd Ave,1132,4.0,10028,Mediterranean
ynoBdZ5TXnF4ibkxrQk8VA,Dave's Hot Chicken,944 8th Ave,212,4.5,10019,Other
wZkZmjZEJDraLJgAalnHvA,Pisticci,125 La Salle St,1043,4.0,10027,Italian
ajIxeFOijO3n5AUncMDsbw,Joey Roses Sandwich Shoppe,174 Rivington St,108,4.5,10002,Other
coQAQmIKG9dBPA6-RHqJag,Wan Waan,200 8th Ave,182,4.0,10011,Thai
iV-gnXSjT7vl71Z9pttVvw,La Bonne Soupe,48 W 55th St,183,4.0,10019,French
r-izNItUH4ugnFodUOZX2A,International Wings Factory,1762 1st Ave,500,4.5,10128,Other
t7BIiUN0tFg33kySuuQ0aQ,Masa,10 Columbus Cir,405,4.0,10019,Japanese
QzKASdqNpVXkVUgb_uX43g,Horn’s Hook Tavern,1589 First Ave,73,4.5,10028,Other
6ZIfKJpnZ465jN-diiwrzA,Féile,131 W 33rd St,303,4.0,10001,Other
VbFYau70iG_s6UNFwYtGVQ,Xu's Public House,15 Union Square W,150,4.0,10003,Chinese
37xSQ6l3feGBbmoqN84H3g,Monsieur Vo,104 2nd Ave,98,4.5,10003,Vietnamese
aK32R1M7WFHMz8k8wuztiQ,The Mary Lane,99 Bank St,84,4.5,10014,Other
