business_id,name,address,review_count,rating,zipcode,cuisine
fPW_GBZsnBNsIzK62sCHBg,Xi'an Famous Foods,45 Bayard St,1287,4.0,10013,Chinese
xmQz_hZWq2poLHwHw7ZybQ,Hav & Mar,245 11th Ave,115,4.5,10001,Other
wb06aCfVIf8I8ufPJ5zflg,Sidney's Five,103 1st Ave,79,4.5,10003,Other
RjXFwonRyu20O2WW9YBKfw,ÇKA KA QËLLU,118 E 31st St,139,4.5,10016,Other
jilTxChA2GqtAE21V--ckw,Debajo,44 West 29th St,65,4.5,10001,Spanish
tM8ZtEix8Bxg82AIKsHXcw,Zizi,182 8th Ave,209,4.5,10011,Mediterranean
8M_0cxAChoXl7Ls9YkWJlg,Xe May Sandwich Shop,96 Saint Marks Pl,670,4.5,10009,Vietnamese
IU6pOHR8Re8kvSn0mzhPHg,Jaz Indian Cuisine,813 Ninth Ave,152,4.5,10019,Indian
GqTgQEqwf3k5JyE7DHDhjw,Numero 28 Ristorante Pizzeria Bar,176 2nd Ave,582,4.0,10003,Italian
W_I1ze_NZICJcDDoFttmlw,Dear Irving on Hudson,310 W 40th St,284,4.0,10018,Other
uQ0kF3fiJFDm0oDVRaMBkw,Carla,25-03 40th Avenue,169,4.5,11101,Other
enT7NJ7tLMvUMCWQcsUonw,Mémé Mediterranean,581 Hudson St,692,4.0,10014,Mediterranean
M6Eiyx9LXMetMUxsYe-fvw,Ponty Bistro,2375 Adam Clayton Powell Blvd,497,4.0,10030,French
u1cSYty-Q0TrvorveSvBZA,Lodi,1 Rockefeller Plz,77,3.5,10020,Other
FCqKzOUM6DAxjU_xkXdhzg,Royale,157 Ave C,538,4.0,10009,Other
pP92FmGKpH5nQfaPXMfQAg,Mollusca,1 Little W 12th St,105,4.0,10014,Italian
CzVfYhOJrNSG-5Sn8BKHsQ,Crown Alley,263 West 19th St,181,4.5,10011,Other
oJ6fy4fBv_3WskxH4NfNBg,Chef Huang Jian Bing & Peking Duck,635 2nd Ave,76,4.5,10016,Other
ns-qepGEEcDpTiEr2FBEXA,Dame,87 MacDougal St,161,4.0,10012,Other
j0n_poMVZnODYOFviLbh0Q,taim mediterranean kitchen - West Village,222 Waverly Pl,1587,4.5,10014,Mediterranean
Xqk91WuhMeYS4pedccUYgA,Gazab,179 Essex St,255,4.5,10002,Indian
R4iq3Tt5I0qJMVagiajz3g,Tiki Chick,517 Amsterdam Ave,298,4.5,10024,Other
CYYLEipRFmr73Hz6XNEzoQ,Little Italy Pizza,55 W 45th St,626,4.0,10036,Other
5W55UFYVTAdPvvo5xH0DbA,Voilà Afrique,844 2nd Ave,94,4.5,10017,African
luA6pI0K6AWU_ivxqykdiA,44 & X Hell's Kitchen,622 10th Ave,1033,3.5,10036,Other
IH0vUeLREFC1D_TuNXge5w,American Museum of Natural History,200 Central Park W,2393,4.0,10024,Other
mIhqKMgru4002wfrVW-Gfw,ChikaLicious Dessert Bar,203 E 10th St,1375,4.0,10003,Japanese
rVJ57CwEcucZg1k_y8u3Rg,Patisserie Fouet,15 E 13th St,445,4.0,10003,Other
Uut2fBy53XdIgx1rLWdQeg,Empanada Mama L.E.S,95 Allen St,943,4.0,10002,Other
niODyKeyStKEut1b6FNlhQ,Eleni's,226 3rd Ave,187,4.5,10003,Greek
IQhtCTvorekeqbJr4Zf0Lg,Cervo's,43 Canal St,136,4.0,10002,Other
Bn1mZhb501Tvf7_-Pfi9_g,Korali Estiatorio,1662 3rd Ave,257,4.0,10128,Greek
wEb_fHmbMuzT1of_E9LT2g,Refinery Rooftop,63 W 38th St,1219,3.5,10018,Other
bqhBU_iyHpaLlq0WSc5Nkw,Jean Claude 2,1343 2nd Ave,203,4.0,10021,French
lP4ynyBoeFPywLg78XkMmw,Cibo e Vino,2418 Broadway,420,4.0,10024,Italian
wrFoBJM9SsHIfz2VaqgmSg,Dallas BBQ,241 W 42nd St,2079,3.0,10036,Other
xN4yKQMzo3PIoQlFamUOLQ,La Esquina - Midtown,200 W 55th St,272,4.0,10019,Mexican
E_Rxnmim6J2ECFtU0QGlsQ,Uncle Lou,73 Mulberry St,369,4.0,10013,Other
i9UMc9gLeORtCLd-OoGgYg,Lions & Tigers & Squares Detroit Pizza,268 W 23rd St,552,4.0,10011,Other
HaDG1Ymi8NVapPBfF4Uqiw,Trust Bae,1204 Broadway,37,5.0,10001,Japanese
HUKn7SlSjYtemmPiGLnD2w,Rice Kitchen,204 Spring St,173,5.0,10012,Korean
3hRE9hN7Yp9AHJD8ahAVDQ,MarkJoseph Steakhouse,261 Water St,457,4.0,10038,Other
4LoroCI3VtQ17dyQa75-Rg,The Warren,131 Christopher St,283,4.0,10014,Other
sTu5z5HUcIYykg97HHj8xA,El Centro,824 9th Ave,915,4.0,10019,Mexican
W08oKnigMWp4FFiGF1NJVg,Sushi Blossoms,334 8th Ave,108,4.5,10001,Japanese
O9LKN5kk17lQWb7mMuiBzw,yasouvlaki,1568 3rd Ave,138,4.5,10128,Greek
KakiWGOfm_h5rEqOyKD7zQ,Dominique Ansel Workshop,17 E 27th St,193,4.0,10016,Other
vA5yC1MqC7N9gs9q-Kh2nQ,M J  Smith's Food & Spirits,9 East 45th St,46,4.5,10017,Other
JbXpcBhrSItNZ2DBPS9u9w,University Club,1 W 54th St,48,4.0,10019,Other
wV2YuZKjk5VhZz3I27xtsA,Monterey,37 E 50th St,43,4.0,10022,Italian
efxcTuq9Web2AWehfmYMQw,Tina's Cuban Cuisine,23 W 56th St,615,4.0,10019,Other
1s0SM5zh7QEMlqjIM7XYpQ,VERSA,218 W 35th St,262,3.5,10001,Other
kMxXLrASxsbmS-ZzAaBe-A,Molly's,287 3rd Ave,576,4.0,10010,Other
RzKR9QcYP03EQ_8DxTxowg,Barrio Chino,253 Broome St,1178,4.0,10002,Mexican
XQKUqU1vPvgnapxmmBI55Q,Maestro Pasta,102 MacDougal St,84,4.5,10012,Italian
MwcRbM6lS6_8N67LmyBELA,99 Cent Fresh Pizza,1723 Broadway,712,4.0,10019,Other
8qSOz7oTPUUCafsMOBBNEQ,Pisillo Italian Panini,97 Nassau St,724,4.5,10038,Italian
hSpZSqElyjHTfE4lQJ97Cg,Mareluna,137 Sullivan St,81,4.5,10012,Italian
UmbueYC2QcDFJy6ju7M6dw,Porter House Bar and Grill,10 Columbus Cir,745,3.5,10019,Other
3uEkZEAp7biQEtt0S7W1Vg,Vatan Indian Vegetarian,409 3rd Ave,882,4.0,10016,Indian
StK7kgjMbqns4344oTFf9Q,Albert's Bar,140 E 41st St,41,5.0,10017,Other
VpInBiE272MaN1Hi0DA-Zw,Sachi Asian Bistro,713 2nd Ave,268,4.0,10016,Other
dCDpb-fz6Ton9AXLoaWIhA,Momoya SoHo,47 Prince St,202,4.0,10012,Other
dS2VNgvdLCAxImvcVBV6wA,Papillon Bistro & Bar,22 E 54th St,504,3.5,10022,French
9ZNxYreHqLSsI48s2IohUw,Sushi Suite 1001,32 E 32nd St,136,4.5,10016,Japanese
MdFV5IBcX-Ni6I4Zy1EqIw,Marlow Bistro,1018 Amsterdam Ave,362,4.0,10025,Mediterranean
oUVX94JtKyLPXozC2hemCg,Manetta's Ristorante,1076 Jackson Ave,457,4.0,11101,Italian
qfZFjUnekCQRvZaZJkOPog,Aiyara Thai,480 9th Ave,128,4.0,10018,Thai
T30fVIwEeJMvJQm9tikXbA,Lucky Cheng's,707 8th Ave,105,4.0,10036,Other
Fl2z1edJw3MONc9rERWRMg,B2runch Harlem,271 W 119th St,346,4.0,10026,Other
54SrQVVhGcvfuIkFabQ8KQ,P.J. Clarke's,915 Third Ave,1032,3.5,10022,Other
KEgdfVEVVgJFnGFiLNPDzQ,Sofia Pizza Shoppe,989 1st Ave,249,4.5,10022,Other
XBWO26QblInZGftnSDD94A,Maman,211 W Broadway,364,4.0,10013,French
BXY0ZV3dNopEU1jphLEQrA,The Highwood,500 Ave At Port Imperial,232,4.0,07086,Other
2_zM-VTPBINeV74yqlho9w,Ooi Sushi and Bar,42-36 Crescent St,320,4.5,11101,Japanese
qS4z0imBynslgwsoEIJJFA,AYZA Private Party Events,11 W 31st St,23,5.0,10001,Other
GxhrrAGhi91hwDRsAVApRA,48 Lounge,1221 Ave Of The Americas,360,4.0,10020,Other
2C1hZNqiWWfQJAIvS9rvDQ,Ms Yoo,163 Allen St,162,4.0,10002,Korean
TxHx1fb8O_MsfQB_ODdTQg,Hummus Place,305 Amsterdam Ave,703,4.0,10023,Mediterranean
wrvIZaT5rTmk0YpIvQbvHw,Murray's Cheese Bar,28-30 Jackson Ave,870,4.0,11101,Other
Xbd3lfDIz5nLagWWVTPO-g,Connolly's Pub & Restaurant,14 E 47th St,237,3.5,10017,Other
lwfrB59lvpkCBw2FZD3X6w,Rex,864 10th Ave,634,4.5,10019,Other
REC_m1Y4caJIXz8DDdgh-A,Mels,85 10th Ave,89,4.5,10011,Other
hFeGYPt9M5dd_KXG9a_ePQ,Patsy's Pizzeria,206 E 60th St,468,3.5,10022,Italian
25KSIumOXSnysnUIGAhNYw,Fuji Hibachi,321 W 42nd St,441,4.0,10036,Japanese
XOnspIaW6mYVmrvgqOaYSQ,LoLo's Seafood Shack,303 W 116th St,828,4.0,10026,Caribbean
13_1t_3MtLn-Y5ZBKHrmww,Louie's Chicken,1026 2nd Ave,127,4.5,10022,Other
nZdo3ihbeX0l9eLBFS-nWg,DOMODOMO Jersey City,200 Greene St,690,4.5,07302,Japanese
U6QXIbz1dly_3nzgfnHB4w,Bella Union,411 3rd Ave,57,4.0,10016,Other
_g9P_uVoomq0MDa5z3PrIg,Times Square,1 Times Sq,1606,4.0,10036,Other
8BNkZCUfF8h1iCpjk87y5g,Yefsi Estiatorio,1481 York Ave,377,4.0,10075,Greek
UAMbfUodEHMAIHTltCtyLA,The Shell Restaurant,635 Amsterdam Ave,32,5.0,10025,Mediterranean
mQX9JxLMlhVxaUMP9ADUHw,Kellari New York,19 W 44th St,755,3.5,10036,Greek
nGyffNA23K4sO08rKB2E5g,Goodnight Sonny,134 1st Ave,323,4.0,10009,Other
BdHWUmVFuo1R8Lctv4K1Ow,El Parador Cafe,325 E 34th St,503,4.0,10016,Mexican
atR9OjUA-kcnjSYMDV9BJw,Ella's Cafe Espresso & Wine Bar,1465 2nd Ave,67,4.5,10075,Mediterranean
nlmFAz_93gjSUfmvmv8Tog,Le Grainne Cafe,183 9th Ave,677,4.0,10011,French
V0zC3awsklyxC0GFzmaTLg,Sfilatino Italian Gourmet,342 W 57th St,225,4.0,10019,Italian
Nc7l1XSiMpf51MzQSPSzFA,Kuku Korean Cuisine Long Island City,1209 Jackson Ave,130,4.5,11101,Korean
YFL1rAdlv7J0cswHVhvCtQ,Ruta Oaxaca Mexican Cuisine,35-03 Broadway,278,4.5,11106,Mexican
KjN7kiCP4kZbt1dj8w3A3g,Steam - Shanghai Asian Fusion,470 6th Ave,113,4.5,10011,Other
YvL7_ZXp-VAhrOCy1mb-cQ,bb.q Chicken - NY KTOWN,25 W 32nd St,937,3.5,10001,Korean
gTEoEsssfbjl76Opf5bP9g,L'Amico NYC,849 6th Ave,574,3.5,10001,Italian
51YLgpfHKfXxOkDFe9sT-w,Balade - Your Way,144 West 37th St,412,4.5,10018,Mediterranean
c1kKAH9XMPNeaBhvnIP0FQ,Trinity Place,115 Broadway,424,4.0,10006,Irish
8xpGj_YkI2X6QxqXUJPw7g,7th Street Burger,91 E 7th St,327,4.5,10009,Other
XKy4Cy4uNgO7rxhH4yFJQQ,Mughlai Indian Cuisine,329 3rd Ave,462,4.0,10010,Indian
nCH7SR7qXu0asO1GU3iqHw,The Press Lounge,653 11th Ave,1194,4.0,10036,Other
Ci8ZAbhfNc0sj3kwj6XRmw,Beatnic Vegan Restaurant - Rock Center,1 Rockefeller Plz,522,4.0,10020,Other
hGo9KArKThuOKxNbwmNpoA,Ruby's Cafe - Soho,219 Mulberry St,1615,4.0,10012,Other
hLG3xdyCecICkEbbOeolug,Cafedelia,59 E 8th St,102,5.0,10003,Other
b3lYtaBR1SlmH7NNDWi-vg,The Landing,1 Pennsylvania Plz,23,4.5,10119,Other
oi39VAwo4-KGm_gSkWPCsQ,Tompkins Square Bagels - Avenue A,165 Avenue A,1536,4.0,10009,Other
Wq9cARVEwOmoqfg41mNRNg,Noree ,274 Grand St,208,4.0,10002,Other
S-WdvEU1X7J33whXWk1zmw,MUD,307 E 9th St,1346,4.0,10003,Other
1PBlkYAEFhc0cpqNNvlkWg,The Ear Inn,326 Spring St,432,4.0,10013,Other
wzHyRI6iW0rIY8rMb3KClA,Felice 71- Columbus,240 Columbus Ave,132,4.0,10023,Italian
F2SwOvsP1_1JyDcCtnJzlQ,Tamam,1108 Lexington Ave,200,4.5,10075,Other
M4pCWzdBCkp2g_d834a7Hw,Sauce,78 Rivington St,931,4.0,10002,Italian
ULDVJYTT-47RqbLtlR_FUA,Ootoya Union Square,41 E 11th St,420,4.0,10003,Other
uFER2lJGTXc_vcwRFE8j6Q,Urban Hawker,135 W 50th St,272,3.5,10020,Other
jlbtOUU-dmPwLwSYXal2oQ,Virginia's,200 E 3rd St,21,5.0,10009,Other
r2JVKalbucGf2nryywuL2w,Kopitiam,151 E Broadway,990,4.0,10002,Other
tRb--Cls__cRNRhe4nNpFA,All & Sundry,312 W 58th St,42,4.5,10019,Other
nF4TpiO5N12f5mYRyZ3ktg,Urbanspace,570 Lexington Ave,142,4.0,10022,Other
Gy-0WM4CZp39vmjIr9MbDw,St. Jardim,183 W 10th St,39,4.5,10014,Other
yDKChr-KX1Q1TbxUjaQJ_g,The Spotted Dog And Firecracker Wings,1154 1st Ave,129,4.0,10065,Irish
7oAoNCxii09pyqLx8kH8GA,Essential By Christophe,103 W 77th St,42,5.0,10024,French
q0HBfS9eJ9AeuaWQ3Ronqw,Joe G Pizza & Restaurant,244 W 56th St,177,4.0,10019,Italian
Bm_OeNNmJ6Q8FXUDzGzfHw,K Minamoto,509 Madison Ave,167,4.5,10022,Japanese
hthvpEL7JEbfxfD6iP9axQ,DeStefano's Steakhouse,593 Lorimer St,1031,4.5,11211,Other
5oN2CFibQ-9dsITEk7B4UQ,The Storehouse NYC,757 6th Ave,74,4.0,10010,Other
GAvyDral555vltKrupUcjw,Osteria Laguna,209 E 42nd St,418,3.5,10017,Italian
njpz2-Vd-EnoFu5YiIBTVA,DK Restaurant NYC,207 W 36th St,371,3.5,10018,Other
WFyGR8sW10AzbAoQ4T7Ung,The Paris Cafe,119 South St,377,4.0,10038,Other
gosjtZsjmPTIBY4eB4qD2Q,Bravest,700 2nd Ave,235,4.0,10016,Other
lgFApPVpbXnsIFw1CRJORw,Cellini Restaurant,65 E 54th St,182,4.0,10022,Italian
OmVjYfqXQ1VmA4gyZ1euWg,Stout NYC,109 W 39th St,50,4.0,10018,Other
q-QEwZi32JCnjb7zbY-PQw,Soogil,108 E 4th St,166,4.0,10003,Korean
xX4W5pYtIfxdmg1FpzHa7A,Sushi Yolo,348 W 57th St,37,5.0,10019,Other
iZy9jzm96eyop79Wc1m5Ng,Uncle Paul's Pizza,70 Vanderbilt Ave,464,4.0,10017,Other
xpDp5zKQJHu7Ljgs1PKLJw,La Cabra,152 2nd Ave,285,4.5,10003,Other
wQLNq8dQE4DxvUSQwzAagw,City Cakes,155 W 18th St,906,4.5,10011,Other
5zcZZJhriNQ2R92r9drxug,Il Postino,133 E 61st St,153,4.0,10065,Italian
1hdwhb6kzLxL3Lt3PxoHKA,Shoo Shoo Nolita,371 Broome St,282,4.0,10013,Mediterranean
pYEyLT06ngEHlOtXlP64bg,Megan's,7 W 45th St,125,4.5,10036,Other
HkUKhAMutvnsmCV0eNjwSg,O'Toole's Way,518 W 30th St,24,4.5,10001,Other
jKaR8TTkLBAFmMIsKU786g,Pio Pio 3,1746 First Ave,822,4.0,10128,Peruvian
EqraPrrv6gAedeVogvt8xw,Long Acre Tavern,146 W 47th St,81,4.0,10036,Other
--SoNTeCXFUx56no0OgibQ,Bites of Xi'an,84 E 10th St,95,4.5,10003,Other
9iC39Z1YjZKbrrCANgzBXg,Sergimmo Salumeria,456 9th Ave,730,4.0,10018,Italian
fmf27DIVDUOZSi15gmdR-g,Toribro Ramen,366 W 52nd St,123,4.5,10019,Other
dz88dkY9JaoXe2sF8MSjVQ,Benihana,47 W 56th St,1426,3.0,10019,Other
kGkAU_WT0BjDZsSD5keRZA,Hard Rock Cafe,1501 Broadway,1036,3.0,10036,Other
J0SZjwe0Rc-H6mzl0oByxQ,Mimi's Italian Restaurant & Piano Bar,984 2nd Ave,381,3.5,10022,Italian
U6l20gH8YuOJMO8vF6_Ufw,Jajaja Mexicana,450 W 33rd St,66,4.5,10001,Mexican
4SN0mwVSzVkFTpb_aH8cgg,La Cava,939 2nd Ave,278,4.0,10022,Italian
Jqnm2_8Rt70YYQBhhFLwGQ,Omar's Mediterranean Cuisine,20 E 39th St,218,4.0,10016,Mediterranean
qOp4T7UxfL6MgO41dN3Qlg,Whitmans,406 E 9th St,682,4.0,10009,Other
zqyGYIiCXL1Hz8KVZxbylQ,Hello Saigon,180 Bleecker St,395,4.0,10012,Vietnamese
iV5yy8EbjsPoYWtjRhB61Q,Nica Trattoria,354 E 84th St,163,4.5,10028,Italian
tZmzqKgIUNhyhKNVXCpALA,Luke's Lobster Plaza Food Hall,The Plaza Food Hall,447,4.0,10019,Other
UbqFMQMXnF_oBXG_ujDXAw,Tony Dragon's Grille,62nd St and Madison Ave,259,4.5,10065,Mediterranean
kesYSgOJW5krU6L8n9qQ4Q,Ichibantei,100 3rd Ave,297,4.0,10003,Japanese
3PabSEZ2ESexVFZznyozVw,Delice & Sarrasin,178 West Houston St,546,4.0,10014,French
HFn1sPqKSzvxaMk2n2ZtJw,Kotobuki Manhattan,56 3rd Ave,724,4.0,10003,Japanese
_c0MxccsmIBZcGLJpb4nSA,NaNa Thai Street,31 E 21st St,215,4.5,10010,Thai
ZmxEeE9m0CdpvM3wVRvonQ,Sicily Osteria,330 W 46th St,113,4.0,10036,Other
OZHywdX0bT2MCmyUHoQNHA,El Fish Marisquería,155 Amsterdam Ave 67th St,55,4.5,10023,Mexican
HDniG0HHT4d3ErVWTGLxZQ,Bread N Wine,1417 Lexington Ave,70,4.5,10128,Other
ZMQzXIiqdBIuicFySTWGKg,Dough,14 W 19th St,1683,4.0,10011,Other
qQyknbv7ndx0HslLZd7xyg,A.cafe,42 W 58th St,279,4.0,10019,Other
IY9NuJdUQHkTjBqZYfFNSQ,Sparks Steak House,210 E 46th St,1055,3.5,10017,Other
6gzQLjzJk25ePm_JS7ZAug,Esme,999 Manhattan Ave,409,4.5,11222,Other
L9GlASdPU4rZEc3FWCsE8Q,Wogies Bar & Grill,39 Greenwich Ave,358,4.0,10014,Other
hLXe3RVRK39VUSPdvBjFEA,Kalye,251 Broome St,107,4.5,10002,Other
QgEre4IFSHxbUvHMe8S12g,Pinocchio Restaurant,300 East 92 St,218,4.0,10128,Italian
Fyrw-Vcs9krhRx7pGrPdtQ,Cornerstone Tavern,961 2nd Ave,307,3.5,10022,Other
zn43M8VysK0NIPf72o5daw,Caffè Panna,77 Irving Pl,414,4.5,10003,Other
qLJYqqj9vu0sdBJsxQKYjQ,Helen's,22 1/2 Ninth Ave,93,4.5,10014,Other
smxIke5NSkMIExa6jLVw-g,Joe's Steam Rice Roll,422 Amsterdam Ave,220,4.5,10024,Other
nSk_zCJESMKGLHyJTPPlZA,Bottino,246 10th Ave,402,4.0,10001,Italian
tuP7STBjszTvKcQLeFMnkw,Nina's Great Burrito Bar,522 Columbus Ave,410,4.0,10024,Mexican
RUsot7ERPbYA_wOKMlVpAQ,Azule Cantina,31 W 52nd St,19,4.0,10019,Other
vyKBwzRdNX4yiJDIFv37iw,Oxomoco,128 Greenpoint Ave,607,4.0,11222,Mexican
5HQGOq8NA9Pe5kNhVA4hMA,Plue,1575 Lexington Ave,27,5.0,10029,Thai
Y1y5ZAryfXrYc3C2ybAewg,Redeye Grill,890 7th Ave,185,3.5,10019,Other
s4dRPq3hzy2Df-pCDHcVSg,The Crooked Knife,29 E 30th St,740,3.5,10016,Other
VFUHY1Y6pg0UaNmE3CS7cA,Verōnika,281 Park Ave S 22nd St Entrance,103,4.0,10010,Other
Dqu-5RxNbbpBsL1Ssht9Ng,Hunan Slurp,112 1st Ave,264,4.0,10009,Chinese
NlsxuhV6CUONOyI7xk7-mw,Hill Country Barbecue Market,30 W 26th St,2347,3.5,10010,Other
DE0ROwygh-86i4s-WLp8wQ,Maman,239 Centre St,774,4.0,10013,Other
U-VF6WSAWTN_6iDpWd5kqw,V-Nam Cafe,20 1st Ave,546,4.0,10009,Vietnamese
hXqrA_Z3jZ8Q1O6ZehWSwQ,Sami's Kabab House,35-57 Crescent St,547,4.5,11106,Other
et9pAFtSvNOct9Qcmtcf7g,Mido Japanese,612 Amsterdam Ave,273,4.0,10024,Japanese
EXQ0x2W9RTydIlHAU9MU1A,Mimi's Pizza,217 E 86th St,163,4.5,10028,Other
VCqNjupCWZ5INzOcyBMJSg,The Grey Dog - Union Square,90 University Pl,1206,4.0,10003,Other
0rtVm7f20mdRfllWCAjuag,Pisillo Italian Panini - Chelsea,124 W 25th St,168,5.0,10001,Italian
QEY6X80_WXLmCvpOxphzxA,Smør,441 E 12th St,153,4.5,10009,Other
UTLEGU4mLmB26DiX99Ggxw,Tamashii Blue,47-36 Vernon Blvd,306,4.0,11101,Other
_2V0as8DZDwVxAi3ZJ0JkA,Raku - It's Japanese II,57 W 76th St,416,4.0,10023,Japanese
oWBDdSamOzxMJzsD_-seXg,Noodies,830 9th Ave,579,4.0,10019,Thai
afuiZyn9oOyyCpuW7wGfHQ,L’Antica Pizzeria da Michele,81 Greenwich Ave,104,4.5,10014,Italian
GLcrOZhVkSKevVIn-KeD1g,Rainbow Room,30 Rockefeller Plz,267,3.5,10112,Other
6q-7JBqybIo_MFmFFtlDXQ,East Harlem Bottling,1711 Lexington Ave,243,4.0,10029,Other
nFszVPUX4tj-oarjfBO0nw,Klong,7 St Marks Pl,1250,4.0,10003,Thai
u5gLdI6l6zsPxL2kOYbyfw,Nizza,630 9th Ave,910,3.5,10036,Italian
XO3yD87rTPz9o6Dy9qRaJg,The Spaniard,190 W 4th St,371,3.5,10014,Other
qYqe-kArMUebiEvxUPUlVg,The Picnic Basket,65 W 37th St,486,4.0,10018,Other
cGx9CYLxw6fqUQU-MFup8A,Milk & Cream Cereal Bar,159 Mott St,1143,4.5,10013,Other
aiRctIzCj9J3UqBHd-Z3HQ,Please Don't Tell,113 St Marks Pl,1939,4.0,10009,Other
ft2OPgLsquG9d7XrBLULng,Alidoro,18 E 39th St,282,4.0,10016,Italian
0Bm2vjJW5Fw7_Maer6kDUw,Melt Shop,135 W 50th St,687,4.0,10019,Other
jCRblp7F5IbUSySK_Y7Qiw,EONS Greek Food for Life,633 2nd Ave,364,4.0,10016,Greek
vEYEs9McRtRdKBp2XfRNZA,Finestra Restaurant,1370 York Ave,127,4.0,10021,Italian
BHlxwBMBIHX0ftiok_OMOQ,Vessel,20 Hudson Yards,501,4.5,10001,Other
9T8Ootw4aqmaO42gI-wBSA,Botte UES,1606 1st Ave,116,4.0,10028,Italian
G_2NoYWJnU6-wl77Em9e2g,Bourke Street Bakery,15 E 28th St,177,4.0,10016,Other
rJ9V5bMbP_e9ABaTkPjAbA,Coco Pazzeria,1078 First Ave.,76,4.0,10022,Italian
s-n0KW8iqiq-C96tpxm2rA,The Hairy Lemon Pub,28 Ave B,91,4.5,10009,Other
qcvGRJT3QedXz7p3_CDmmA,Bel Ami,30 E 68th St,258,4.0,10065,French
hQmH1FWXBWaIBD1tEV9_Hg,The Rum House,228 W 47th St,658,4.0,10036,Other
QewvDmzx32nTIQwHPI5aNw,Hex & Company,1462 First Ave,60,4.0,10075,Other
v4X0_xdRmVDQ5qgyGAubHw,Pickler Sandwich Shop,216 E 45th St,378,4.0,10017,Other
3idAtiEXe_XfTcPoZC_DcQ,Westville,173 Avenue A,1144,4.0,10009,Mediterranean
HZoA3-oZiS3DbMonlgclAw,Baccarat Hotel Grand Salon,28 W 53rd St,87,4.0,10019,Other
mOL7TxRDJGutaEtVA8_hUg,Sadelle's New York,463 W Broadway,825,4.0,10012,Other
kp5HpNxyJQGY13VDN-Yq9Q,Qanoon,180 9th Ave,144,4.0,10011,Mediterranean
KQwPro9AkaehK5i4DI_g-A,Handcraft Burgers and Brew,110 W 40th St,121,4.5,10018,Other
FvnExtQHPfz_crDCBTQ1iQ,Mint Masala,95 Macdougal St,348,4.0,10012,Indian
HrbVnUR1-F0sareGcleyMw,Red Poke,885 8th Ave,159,4.5,10019,Korean
sCHiXF4mZcsiY8_cBHNiqw,deep indian kitchen - indikitch,25 W 23rd St,747,4.0,10010,Indian
KaBw8UEm8uZTV6YLsshYrQ,Pocha 32,15 W 32nd St,1722,3.5,10001,Korean
tsvElYYtUBAEdfK6plnxlg,Villa Mosconi,69 Macdougal St,223,4.0,10012,Italian
505bv6h3VnN6SekdHCr8Sw,Nocello,257 W 55th St,213,4.0,10019,Italian
2wVirrAVg3ltAFHoHeXHMQ,Dim Sum Palace,59 2nd Ave,382,4.5,10003,Other
